play_id,name,missing_or_unaudited_field
play-german-sword-in-one-hand-luginsland,Luginsland,historical_identity.source_citations.exact_historical_location
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.character_sheet_test_skill
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.secondary_skill_prerequisites
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.weapon_requirements
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.off_hand_requirement
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.timing.category
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.mechanics.learn_requirements
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.mechanics.use_conditions
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.mechanics.action_relationship
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.mechanics.spiritus_cost
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.mechanics.test_resolution
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.mechanics.defence
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.mechanics.success
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.mechanics.failure
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.mechanics.aftermath
play-german-sword-in-one-hand-luginsland,Luginsland,game_implementation.mechanics.limits
play-german-sword-in-one-hand-messer-taking,Messer Taking,historical_identity.historical_confidence
play-german-sword-in-one-hand-messer-taking,Messer Taking,historical_identity.source_citations.exact_historical_location
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.character_sheet_test_skill
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.secondary_skill_prerequisites
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.weapon_requirements
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.off_hand_requirement
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.timing.category
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.mechanics.learn_requirements
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.mechanics.use_conditions
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.mechanics.action_relationship
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.mechanics.spiritus_cost
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.mechanics.test_resolution
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.mechanics.defence
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.mechanics.success
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.mechanics.failure
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.mechanics.aftermath
play-german-sword-in-one-hand-messer-taking,Messer Taking,game_implementation.mechanics.limits
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,historical_identity.historical_confidence
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,historical_identity.source_citations.exact_historical_location
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.character_sheet_test_skill
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.secondary_skill_prerequisites
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.weapon_requirements
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.off_hand_requirement
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.timing.category
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.mechanics.learn_requirements
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.mechanics.use_conditions
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.mechanics.action_relationship
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.mechanics.spiritus_cost
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.mechanics.test_resolution
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.mechanics.defence
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.mechanics.success
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.mechanics.failure
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.mechanics.aftermath
play-german-sword-in-one-hand-winden-and-thrust,Winden and Thrust,game_implementation.mechanics.limits
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,historical_identity.historical_confidence
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,historical_identity.source_citations.exact_historical_location
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.character_sheet_test_skill
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.secondary_skill_prerequisites
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.weapon_requirements
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.off_hand_requirement
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.timing.category
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.mechanics.learn_requirements
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.mechanics.use_conditions
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.mechanics.action_relationship
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.mechanics.spiritus_cost
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.mechanics.test_resolution
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.mechanics.defence
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.mechanics.success
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.mechanics.failure
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.mechanics.aftermath
play-german-sword-in-one-hand-zornhau-ort,Zornhau-Ort,game_implementation.mechanics.limits
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,historical_identity.historical_confidence
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,historical_identity.source_citations.exact_historical_location
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.character_sheet_test_skill
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.secondary_skill_prerequisites
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.weapon_requirements
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.off_hand_requirement
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.timing.category
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.mechanics.learn_requirements
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.mechanics.use_conditions
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.mechanics.action_relationship
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.mechanics.spiritus_cost
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.mechanics.test_resolution
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.mechanics.defence
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.mechanics.success
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.mechanics.failure
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.mechanics.aftermath
play-german-wrestling-cast-over-the-leg,Cast Over the Leg,game_implementation.mechanics.limits
play-german-wrestling-counter-wrestling,Counter-Wrestling,historical_identity.historical_confidence
play-german-wrestling-counter-wrestling,Counter-Wrestling,historical_identity.source_citations.exact_historical_location
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.character_sheet_test_skill
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.secondary_skill_prerequisites
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.weapon_requirements
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.off_hand_requirement
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.timing.category
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.mechanics.learn_requirements
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.mechanics.use_conditions
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.mechanics.action_relationship
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.mechanics.spiritus_cost
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.mechanics.test_resolution
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.mechanics.defence
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.mechanics.success
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.mechanics.failure
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.mechanics.aftermath
play-german-wrestling-counter-wrestling,Counter-Wrestling,game_implementation.mechanics.limits
play-german-wrestling-double-arm-lever,Double Arm Lever,historical_identity.historical_confidence
play-german-wrestling-double-arm-lever,Double Arm Lever,historical_identity.source_citations.exact_historical_location
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.character_sheet_test_skill
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.secondary_skill_prerequisites
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.weapon_requirements
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.off_hand_requirement
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.timing.category
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.mechanics.learn_requirements
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.mechanics.use_conditions
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.mechanics.action_relationship
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.mechanics.spiritus_cost
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.mechanics.test_resolution
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.mechanics.defence
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.mechanics.success
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.mechanics.failure
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.mechanics.aftermath
play-german-wrestling-double-arm-lever,Double Arm Lever,game_implementation.mechanics.limits
play-german-wrestling-elbow-lever,Elbow Lever,historical_identity.historical_confidence
play-german-wrestling-elbow-lever,Elbow Lever,historical_identity.source_citations.exact_historical_location
play-german-wrestling-elbow-lever,Elbow Lever,game_implementation.character_sheet_test_skill
play-german-wrestling-elbow-lever,Elbow Lever,game_implementation.secondary_skill_prerequisites
play-german-wrestling-elbow-lever,Elbow Lever,game_implementation.weapon_requirements
play-german-wrestling-elbow-lever,Elbow Lever,game_implementation.off_hand_requirement
play-german-wrestling-elbow-lever,Elbow Lever,game_implementation.timing.category
play-german-wrestling-elbow-lever,Elbow Lever,game_implementation.mechanics.learn_requirements
play-german-wrestling-elbow-lever,Elbow Lever,game_implementation.mechanics.use_conditions
play-german-wrestling-elbow-lever,Elbow Lever,game_implementation.mechanics.action_relationship
play-german-wrestling-elbow-lever,Elbow Lever,game_implementation.mechanics.spiritus_cost
play-german-wrestling-elbow-lever,Elbow Lever,game_implementation.mechanics.test_resolution
play-german-wrestling-elbow-lever,Elbow Lever,game_implementation.mechanics.defence
play-german-wrestling-elbow-lever,Elbow Lever,game_implementation.mechanics.success
play-german-wrestling-elbow-lever,Elbow Lever,game_implementation.mechanics.failure
